shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
33_3,45.3925884076756,-73.5898354589031,31,5.31
33_3,45.3922282728002,-73.5900775472759,32,5.36
33_3,45.3918320116064,-73.5904856036677,33,5.41
33_3,45.3910667861756,-73.5909186054783,34,5.5
33_3,45.3902478732004,-73.5909683768395,35,5.59
33_3,45.3898068808613,-73.5910442952956,36,5.64
33_3,45.3891052137678,-73.5907622107982,37,5.72
33_3,45.3884233605787,-73.5881559037675,38,5.94
33_3,45.3884978542811,-73.5848484128326,39,6.2
33_3,45.3881029972883,-73.5833792038352,40,6.32
33_3,45.3879684455557,-73.5827915601131,41,6.37
33_3,45.3840616651408,-73.5846757705979,42,6.83
33_3,45.385075126928,-73.5891212128566,43,7.2
33_3,45.385899193252,-73.5938729839023,44,7.58
33_3,45.385075126928,-73.5891212128566,45,7.96
33_3,45.3840616651408,-73.5846757705979,46,8.33
33_3,45.3835593409022,-73.5824914241697,47,8.51
33_3,45.3828416863408,-73.5793363365063,48,8.77
33_3,45.3822675204449,-73.5767816775398,49,8.98
33_3,45.3815048299298,-73.5734479080291,50,9.25
33_3,45.3808407357547,-73.570586801504,51,9.49
33_3,45.3801675636063,-73.5677385199478,52,9.72
33_3,45.379853480746,-73.5662569715163,53,9.85
33_3,45.3795931670499,-73.5651330238591,54,9.94
33_3,45.3793507535491,-73.5641623301912,55,10.02
33_3,45.378955566505,-73.5628084186268,56,10.13
33_3,45.3787940654587,-73.5619399819823,57,10.2
33_3,45.3787679172053,-73.5603566604506,58,10.33
33_3,45.3787773912724,-73.5594501074614,59,10.4
33_3,45.3787866150246,-73.5590159882633,60,10.43
33_3,45.3788144115515,-73.5574454914023,61,10.56
33_3,45.3787609668005,-73.5563473471256,62,10.64
33_3,45.3786266655575,-73.5549554515947,63,10.75
33_3,45.3786272006396,-73.5538318276236,64,10.84
33_3,45.3786827876446,-73.5503333188736,65,11.11
33_3,45.3812929434476,-73.5490587288087,66,11.42
33_3,45.3832190658056,-73.5480771436537,67,11.65
33_3,45.3845061242018,-73.5474652849788,68,11.8
33_3,45.3846677297144,-73.548346537786,69,11.87
33_2,45.381927080501,-73.5982973237448,1,0.0
33_2,45.3849430950404,-73.5965658465931,2,0.36
33_2,45.385899193252,-73.5938729839023,3,0.6
33_2,45.385075126928,-73.5891212128566,4,0.98
33_2,45.3840616651408,-73.5846757705979,5,1.35
33_2,45.3879684455557,-73.5827915601131,6,1.81
33_2,45.3881029972883,-73.5833792038352,7,1.85
33_2,45.3884978542811,-73.5848484128326,8,1.98
33_2,45.3884233605787,-73.5881559037675,9,2.24
33_2,45.3891052137678,-73.5907622107982,10,2.45
33_2,45.3898068808613,-73.5910442952956,11,2.53
33_2,45.3902478732004,-73.5909683768395,12,2.58
33_2,45.3910667861756,-73.5909186054783,13,2.68
33_2,45.3918320116064,-73.5904856036677,14,2.77
33_2,45.3922282728002,-73.5900775472759,15,2.82
33_2,45.3925884076756,-73.5898354589031,16,2.87
33_2,45.394199785786,-73.5890333780174,17,3.06
33_2,45.3944247306575,-73.5890592752712,18,3.08
33_2,45.3945415727855,-73.5892382674063,19,3.1
33_2,45.3945772571341,-73.5896342571682,20,3.13
33_2,45.3951080535926,-73.5897883623474,21,3.19
33_2,45.3950730362886,-73.5885366348937,22,3.29
33_2,45.3949212184994,-73.5870292865978,23,3.41
33_2,45.394490510471,-73.585406577429,24,3.54
33_2,45.3926854447702,-73.580371838183,25,3.99
33_2,45.3943598000948,-73.5794929433489,26,4.18
33_2,45.3974294545362,-73.5778495697758,27,4.55
33_2,45.3966487005266,-73.5746681406802,28,4.81
33_2,45.3968111570302,-73.5739275464599,29,4.87
33_2,45.3959390318453,-73.572776897038,30,5.01
33_2,45.394552823359,-73.5734392641461,31,5.17
33_2,45.391969389552,-73.5747258361126,32,5.47
33_2,45.3915025936682,-73.5729755447942,33,5.62
33_2,45.3910003304665,-73.5703312505394,34,5.83
33_2,45.3905066014678,-73.5683638834569,35,6.0
33_2,45.388670324624,-73.569293932493,36,6.21
33_2,45.388670324624,-73.569293932493,37,6.21
33_2,45.3881852359298,-73.5679013430895,38,6.34
33_2,45.3879337804001,-73.5670454148227,39,6.41
33_2,45.387709491456,-73.5658830337388,40,6.5
33_2,45.3876290161133,-73.5649890061871,41,6.57
33_2,45.3872623864274,-73.560787123122,42,6.9
33_2,45.3864839032546,-73.5518726690668,43,7.61
33_2,45.3853611668785,-73.5470445913202,44,8.01
33_2,45.3845061242018,-73.5474652849788,45,8.11
33_2,45.3846677297144,-73.548346537786,46,8.18
33_1,45.3846677297144,-73.548346537786,1,0.0
33_1,45.3845061242018,-73.5474652849788,2,0.07
33_1,45.3853611668785,-73.5470445913202,3,0.17
33_1,45.3864839032546,-73.5518726690668,4,0.57
33_1,45.3870029909032,-73.5577730435243,5,1.04
33_1,45.3872623864274,-73.560787123122,6,1.27
33_1,45.3876290161133,-73.5649890061871,7,1.6
33_1,45.387709491456,-73.5658830337388,8,1.68
33_1,45.3879337804001,-73.5670454148227,9,1.77
33_1,45.3881852359298,-73.5679013430895,10,1.84
33_1,45.388670324624,-73.569293932493,11,1.96
33_1,45.3905066014678,-73.5683638834569,12,2.18
33_1,45.3910003304665,-73.5703312505394,13,2.34
33_1,45.3915025936682,-73.5729755447942,14,2.56
33_1,45.391969389552,-73.5747258361126,15,2.71
33_1,45.394552823359,-73.5734392641461,16,3.01
33_1,45.3959390318453,-73.572776897038,17,3.17
33_1,45.3968111570302,-73.5739275464599,18,3.3
33_1,45.3966487005266,-73.5746681406802,19,3.37
33_1,45.3974294545362,-73.5778495697758,20,3.63
33_1,45.3943598000948,-73.5794929433489,21,3.99
33_1,45.3926854447702,-73.580371838183,22,4.19
33_1,45.394490510471,-73.585406577429,23,4.63
33_1,45.3949212184994,-73.5870292865978,24,4.77
33_1,45.3950730362886,-73.5885366348937,25,4.89
33_1,45.3951080535926,-73.5897883623474,26,4.99
33_1,45.3945772571341,-73.5896342571682,27,5.05
33_1,45.3945415727855,-73.5892382674063,28,5.08
33_1,45.3944247306575,-73.5890592752712,29,5.1
33_1,45.394199785786,-73.5890333780174,30,5.12
33_1,45.3925884076756,-73.5898354589031,31,5.31
33_1,45.3922282728002,-73.5900775472759,32,5.36
33_1,45.3918320116064,-73.5904856036677,33,5.41
33_1,45.3910667861756,-73.5909186054783,34,5.5
33_1,45.3902478732004,-73.5909683768395,35,5.59
33_1,45.3898068808613,-73.5910442952956,36,5.64
33_1,45.3891052137678,-73.5907622107982,37,5.72
33_1,45.3884233605787,-73.5881559037675,38,5.94
33_1,45.3884978542811,-73.5848484128326,39,6.2
33_1,45.3881029972883,-73.5833792038352,40,6.32
33_1,45.3879684455557,-73.5827915601131,41,6.37
33_1,45.3840616651408,-73.5846757705979,42,6.83
33_1,45.385075126928,-73.5891212128566,43,7.2
33_1,45.385899193252,-73.5938729839023,44,7.58
33_1,45.3849430950404,-73.5965658465931,45,7.82
33_1,45.381927080501,-73.5982973237448,46,8.18
33_1,45.3849430950404,-73.5965658465931,47,8.54
33_1,45.385899193252,-73.5938729839023,48,8.78
33_1,45.385075126928,-73.5891212128566,49,9.16
33_1,45.3840616651408,-73.5846757705979,50,9.52
33_1,45.3835593409022,-73.5824914241697,51,9.7
33_1,45.3828416863408,-73.5793363365063,52,9.96
33_1,45.3822675204449,-73.5767816775398,53,10.17
33_1,45.3815048299298,-73.5734479080291,54,10.45
33_1,45.3808407357547,-73.570586801504,55,10.68
33_1,45.3801675636063,-73.5677385199478,56,10.92
33_1,45.379853480746,-73.5662569715163,57,11.04
33_1,45.3795931670499,-73.5651330238591,58,11.13
33_1,45.3793507535491,-73.5641623301912,59,11.21
33_1,45.378955566505,-73.5628084186268,60,11.33
33_1,45.3787940654587,-73.5619399819823,61,11.4
33_1,45.3787679172053,-73.5603566604506,62,11.52
33_1,45.3787773912724,-73.5594501074614,63,11.59
33_1,45.3787866150246,-73.5590159882633,64,11.63
33_1,45.3788144115515,-73.5574454914023,65,11.75
33_1,45.3787609668005,-73.5563473471256,66,11.84
33_1,45.3786266655575,-73.5549554515947,67,11.95
33_1,45.3786272006396,-73.5538318276236,68,12.04
33_1,45.3786827876446,-73.5503333188736,69,12.31
33_1,45.3812929434476,-73.5490587288087,70,12.62
33_1,45.3832190658056,-73.5480771436537,71,12.84
33_1,45.3845061242018,-73.5474652849788,72,13.0
33_1,45.3846677297144,-73.548346537786,73,13.07
30_1,45.3846677297144,-73.548346537786,1,0.0
30_1,45.3845061242018,-73.5474652849788,2,0.07
30_1,45.3832190658056,-73.5480771436537,3,0.22
30_1,45.3815659588477,-73.5413336463798,4,0.78
30_1,45.3796583707125,-73.5410002704724,5,0.99
30_1,45.3783266246551,-73.5408588556919,6,1.14
30_1,45.3765089840323,-73.5406277229764,7,1.35
30_1,45.3776230762247,-73.5452506215283,8,1.73
30_1,45.3783057920916,-73.548136821704,9,1.97
30_1,45.3786827876446,-73.5503333188736,10,2.14
30_1,45.3786272006396,-73.5538318276236,11,2.42
30_1,45.3786266655575,-73.5549554515947,12,2.51
30_1,45.3787609668005,-73.5563473471256,13,2.62
30_1,45.3788144115515,-73.5574454914023,14,2.7
30_1,45.3787866150246,-73.5590159882633,15,2.83
30_1,45.3787773912724,-73.5594501074614,16,2.86
30_1,45.3787679172053,-73.5603566604506,17,2.93
30_1,45.3787940654587,-73.5619399819823,18,3.05
30_1,45.378955566505,-73.5628084186268,19,3.12
30_1,45.3793507535491,-73.5641623301912,20,3.24
30_1,45.3782886499001,-73.564633559179,21,3.36
30_1,45.3773705366453,-73.5650793994261,22,3.47
30_1,45.3761009515024,-73.5664313396462,23,3.65
30_1,45.3754976855163,-73.5670434855889,24,3.73
30_1,45.3736789765566,-73.5687010916921,25,3.97
30_1,45.3717611951223,-73.5704606040878,26,4.22
30_1,45.3703749227096,-73.5712376456086,27,4.39
30_1,45.3688992738801,-73.5710315329054,28,4.55
30_1,45.3655614799436,-73.5698912242362,29,4.94
30_1,45.3663602715792,-73.5732240556287,30,5.21
30_1,45.3669077345104,-73.5754587810295,31,5.4
30_1,45.3674551970372,-73.577629719819,32,5.58
30_1,45.3695165740144,-73.5766112267857,33,5.82
30_1,45.3722801123945,-73.5751722831974,34,6.15
30_1,45.372865349888,-73.5746751391299,35,6.22
30_1,45.3736459247902,-73.5781233479889,36,6.51
30_1,45.3741932370163,-73.5804350122427,37,6.7
30_1,45.3742274418918,-73.5829374848629,38,6.89
30_1,45.3741186558492,-73.5840353261706,39,6.98
30_1,45.375630198711,-73.5843439917855,40,7.15
30_1,45.3766291116388,-73.5842561007022,41,7.26
30_1,45.3781143529913,-73.5836198892373,42,7.43
30_1,45.3798235456282,-73.5843629948955,43,7.63
30_1,45.3815776878789,-73.5851572893448,44,7.84
30_1,45.3834855930233,-73.5848919930333,45,8.05
30_1,45.3840616651408,-73.5846757705979,46,8.12
30_1,45.385075126928,-73.5891212128566,47,8.48
30_1,45.385899193252,-73.5938729839023,48,8.87
30_1,45.3863668156539,-73.5942440937529,49,8.93
30_1,45.3885274328768,-73.5930855515125,50,9.18
30_1,45.3887535955303,-73.5916045168962,51,9.3
30_1,45.3891052137678,-73.5907622107982,52,9.38
30_1,45.3898068808613,-73.5910442952956,53,9.46
30_1,45.3902478732004,-73.5909683768395,54,9.51
30_1,45.3910667861756,-73.5909186054783,55,9.6
30_1,45.3918320116064,-73.5904856036677,56,9.69
30_1,45.3922282728002,-73.5900775472759,57,9.74
30_1,45.3925884076756,-73.5898354589031,58,9.79
30_1,45.394199785786,-73.5890333780174,59,9.98
30_1,45.3944247306575,-73.5890592752712,60,10.0
30_1,45.3945415727855,-73.5892382674063,61,10.02
30_1,45.3945772571341,-73.5896342571682,62,10.05
30_1,45.3951080535926,-73.5897883623474,63,10.11
30_1,45.3950730362886,-73.5885366348937,64,10.21
30_1,45.3949212184994,-73.5870292865978,65,10.33
30_1,45.394490510471,-73.585406577429,66,10.47
30_1,45.394113404444,-73.5842820780601,67,10.56
30_1,45.3926854447702,-73.580371838183,68,10.91
30_1,45.3943598000948,-73.5794929433489,69,11.11
30_1,45.3974294545362,-73.5778495697758,70,11.47
30_1,45.4004720454114,-73.5762698489768,71,11.83
30_1,45.4002567487157,-73.5752604661568,72,11.92
30_1,45.3993135762042,-73.5726662709521,73,12.14
30_1,45.3986034932123,-73.571388064922,74,12.27
30_1,45.3967247465009,-73.5681797929075,75,12.6
30_1,45.3958533498141,-73.5656753665873,76,12.82
30_1,45.3952426873714,-73.563477840597,77,13.0
30_1,45.3943358141011,-73.5597984901485,78,13.31
30_1,45.3939229107662,-73.5577928657464,79,13.47
30_1,45.3940134472143,-73.5566945725213,80,13.56
30_1,45.3941132438466,-73.5550343192032,81,13.69
30_1,45.3941317649828,-73.5539359493836,82,13.77
30_1,45.3941414711479,-73.5524160961734,83,13.89
30_1,45.3936208957874,-73.5494014616366,84,14.14
30_1,45.3933873478652,-73.5484306026182,85,14.22
30_1,45.3909752071096,-73.5496290390588,86,14.5
30_1,45.3872759485545,-73.5515030516851,87,14.94
30_1,45.3864839032546,-73.5518726690668,88,15.03
30_1,45.3853611668785,-73.5470445913202,89,15.43
30_1,45.3845061242018,-73.5474652849788,90,15.53
30_1,45.3846677297144,-73.548346537786,91,15.6
30_2,45.3846677297144,-73.548346537786,1,0.0
30_2,45.3845061242018,-73.5474652849788,2,0.07
30_2,45.3853611668785,-73.5470445913202,3,0.17
30_2,45.3864839032546,-73.5518726690668,4,0.57
30_2,45.3872759485545,-73.5515030516851,5,0.66
30_2,45.3909752071096,-73.5496290390588,6,1.1
30_2,45.3933873478652,-73.5484306026182,7,1.38
30_2,45.3936208957874,-73.5494014616366,8,1.46
30_2,45.3941414711479,-73.5524160961734,9,1.71
30_2,45.3941317649828,-73.5539359493836,10,1.83
30_2,45.3941132438466,-73.5550343192032,11,1.91
30_2,45.3940134472143,-73.5566945725213,12,2.04
30_2,45.3939229107662,-73.5577928657464,13,2.13
30_2,45.3943358141011,-73.5597984901485,14,2.29
30_2,45.3952426873714,-73.563477840597,15,2.6
30_2,45.3958533498141,-73.5656753665873,16,2.78
30_2,45.3967247465009,-73.5681797929075,17,3.0
30_2,45.3986034932123,-73.571388064922,18,3.33
30_2,45.3993135762042,-73.5726662709521,19,3.46
30_2,45.4002567487157,-73.5752604661568,20,3.68
30_2,45.4004720454114,-73.5762698489768,21,3.77
30_2,45.3974294545362,-73.5778495697758,22,4.13
30_2,45.3931985531271,-73.5801043589138,23,4.63
30_2,45.3926854447702,-73.580371838183,24,4.69
30_2,45.394113404444,-73.5842820780601,25,5.03
30_2,45.394490510471,-73.585406577429,26,5.13
30_2,45.3949212184994,-73.5870292865978,27,5.27
30_2,45.3950730362886,-73.5885366348937,28,5.39
30_2,45.3951080535926,-73.5897883623474,29,5.48
30_2,45.3945772571341,-73.5896342571682,30,5.54
30_2,45.3945415727855,-73.5892382674063,31,5.58
30_2,45.3944247306575,-73.5890592752712,32,5.6
30_2,45.394199785786,-73.5890333780174,33,5.62
30_2,45.3925884076756,-73.5898354589031,34,5.81
30_2,45.3922282728002,-73.5900775472759,35,5.85
30_2,45.3918320116064,-73.5904856036677,36,5.91
30_2,45.3910667861756,-73.5909186054783,37,6.0
30_2,45.3902478732004,-73.5909683768395,38,6.09
30_2,45.3898068808613,-73.5910442952956,39,6.14
30_2,45.3891052137678,-73.5907622107982,40,6.22
30_2,45.3887535955303,-73.5916045168962,41,6.3
30_2,45.3885274328768,-73.5930855515125,42,6.42
30_2,45.3863668156539,-73.5942440937529,43,6.67
30_2,45.385899193252,-73.5938729839023,44,6.73
30_2,45.385075126928,-73.5891212128566,45,7.12
30_2,45.3840616651408,-73.5846757705979,46,7.48
30_2,45.3834855930233,-73.5848919930333,47,7.55
30_2,45.3815776878789,-73.5851572893448,48,7.76
30_2,45.3798235456282,-73.5843629948955,49,7.97
30_2,45.3781143529913,-73.5836198892373,50,8.16
30_2,45.3766291116388,-73.5842561007022,51,8.34
30_2,45.375630198711,-73.5843439917855,52,8.45
30_2,45.3741186558492,-73.5840353261706,53,8.62
30_2,45.3742274418918,-73.5829374848629,54,8.71
30_2,45.3741932370163,-73.5804350122427,55,8.9
30_2,45.3736459247902,-73.5781233479889,56,9.09
30_2,45.372865349888,-73.5746751391299,57,9.38
30_2,45.3722801123945,-73.5751722831974,58,9.45
30_2,45.3715959722569,-73.575541616353,59,9.53
30_2,45.3695165740144,-73.5766112267857,60,9.78
30_2,45.3674551970372,-73.577629719819,61,10.02
30_2,45.3669077345104,-73.5754587810295,62,10.2
30_2,45.3664140665926,-73.573530502127,63,10.36
30_2,45.3663602715792,-73.5732240556287,64,10.39
30_2,45.3657049474574,-73.5707211618316,65,10.6
30_2,45.3655614799436,-73.5698912242362,66,10.66
30_2,45.3688992738801,-73.5710315329054,67,11.05
30_2,45.3703749227096,-73.5712376456086,68,11.21
30_2,45.3717611951223,-73.5704606040878,69,11.38
30_2,45.3754976855163,-73.5670434855889,70,11.87
30_2,45.3773705366453,-73.5650793994261,71,12.13
30_2,45.3782886499001,-73.564633559179,72,12.24
30_2,45.3793507535491,-73.5641623301912,73,12.36
30_2,45.378955566505,-73.5628084186268,74,12.47
30_2,45.3787940654587,-73.5619399819823,75,12.54
30_2,45.3787679172053,-73.5603566604506,76,12.67
30_2,45.3787773912724,-73.5594501074614,77,12.74
30_2,45.3787773912724,-73.5594501074614,78,12.74
30_2,45.3787773912724,-73.5594501074614,79,12.74
30_2,45.3787866150246,-73.5590159882633,80,12.77
30_2,45.3788144115515,-73.5574454914023,81,12.9
30_2,45.3787609668005,-73.5563473471256,82,12.98
30_2,45.3786266655575,-73.5549554515947,83,13.09
30_2,45.3786272006396,-73.5538318276236,84,13.18
30_2,45.3786827876446,-73.5503333188736,85,13.46
30_2,45.3783057920916,-73.548136821704,86,13.63
30_2,45.3776230762247,-73.5452506215283,87,13.87
30_2,45.3765089840323,-73.5406277229764,88,14.25
30_2,45.3796583707125,-73.5410002704724,89,14.6
30_2,45.3815659588477,-73.5413336463798,90,14.82
30_2,45.3832190658056,-73.5480771436537,91,15.38
30_2,45.3845061242018,-73.5474652849788,92,15.53
30_2,45.3846677297144,-73.548346537786,93,15.6
39_2,45.3846677297144,-73.548346537786,1,0.0
39_2,45.3845061242018,-73.5474652849788,2,0.07
39_2,45.3853611668785,-73.5470445913202,3,0.17
39_2,45.3864839032546,-73.5518726690668,4,0.57
39_2,45.3870029909032,-73.5577730435243,5,1.04
39_2,45.3872623864274,-73.560787123122,6,1.27
39_2,45.3874590458199,-73.5632009486451,7,1.46
39_2,45.3878370297001,-73.5631247466666,8,1.51
39_2,45.3880530808548,-73.5629717401587,9,1.53
39_2,45.3886921504637,-73.5626659523451,10,1.61
39_2,45.3880530808548,-73.5629717401587,11,1.68
39_2,45.3878370297001,-73.5631247466666,12,1.71
39_2,45.3874590458199,-73.5632009486451,13,1.75
39_2,45.3876290161133,-73.5649890061871,14,1.89
39_2,45.387709491456,-73.5658830337388,15,1.96
39_2,45.3879337804001,-73.5670454148227,16,2.06
39_2,45.3881852359298,-73.5679013430895,17,2.13
39_2,45.388670324624,-73.569293932493,18,2.25
39_2,45.3905066014678,-73.5683638834569,19,2.47
39_2,45.3958533498141,-73.5656753665873,20,3.1
39_2,45.3955839965982,-73.5646149554863,21,3.19
39_2,45.3952426873714,-73.563477840597,22,3.28
39_2,45.393784421612,-73.5643574672615,23,3.46
39_2,45.3924972386469,-73.5650329002244,24,3.61
39_2,45.3927036644219,-73.565978237554,25,3.69
39_2,45.3920915302901,-73.5663734415474,26,3.77
39_2,45.389922276635,-73.5673798118019,27,4.02
39_2,45.3895808609912,-73.5664726703881,28,4.1
39_2,45.3894014349794,-73.5655274145269,29,4.18
39_2,45.3893031830167,-73.5642374437714,30,4.28
39_2,45.3906533735223,-73.5635237878362,31,4.44
39_2,45.3919495255001,-73.562886666853,32,4.59
39_2,45.3932366820052,-73.5622367351503,33,4.74
39_2,45.3928596672828,-73.5605121466205,34,4.88
39_2,45.3943358141011,-73.5597984901485,35,5.06
39_2,45.3939229107662,-73.5577928657464,36,5.22
39_2,45.3940134472143,-73.5566945725213,37,5.31
39_2,45.3941132438466,-73.5550343192032,38,5.44
39_2,45.3941414711479,-73.5524160961734,39,5.64
39_2,45.3936208957874,-73.5494014616366,40,5.89
39_2,45.3933873478652,-73.5484306026182,41,5.97
39_2,45.3864839032546,-73.5518726690668,42,6.78
39_2,45.3853611668785,-73.5470445913202,43,7.18
39_2,45.3845061242018,-73.5474652849788,44,7.28
39_2,45.3846677297144,-73.548346537786,45,7.35
200_1,45.3846677297144,-73.548346537786,1,0.0
200_1,45.3845061242018,-73.5474652849788,2,0.07
200_1,45.3853611668785,-73.5470445913202,3,0.17
200_1,45.3839415477796,-73.5414630740451,4,0.64
200_1,45.3817119942399,-73.5351917895143,5,1.19
200_1,45.3770441936694,-73.5258937144578,6,2.08
200_1,45.3753174227993,-73.5212071749192,7,2.49
200_1,45.3739238419245,-73.5131887258491,8,3.14
200_1,45.372916611059,-73.5057579959078,9,3.73
200_1,45.3729707147179,-73.5027577124212,10,3.97
200_1,45.3732407006442,-73.5012128885488,11,4.09
200_1,45.3736996372252,-73.4997574203282,12,4.22
200_1,45.3863306657426,-73.4736423191647,13,6.7
200_1,45.3879318652159,-73.4713428751529,14,6.95
200_1,45.3894792583207,-73.4699117520624,15,7.16
200_1,45.3992409443086,-73.4637243901232,16,8.35
200_1,45.4298554224792,-73.4446370162586,17,12.06
200_1,45.4323744250111,-73.4434331794812,18,12.36
200_1,45.4334179178174,-73.4427547541199,19,12.48
200_1,45.4352347175846,-73.44097632772,20,12.73
200_1,45.4444772975187,-73.4272629855358,21,14.22
200_1,45.4444773056581,-73.427275768832,22,14.22
200_1,45.4447646766917,-73.4263677802142,23,14.29
200_1,45.4446833260959,-73.4258054185029,24,14.34
200_1,45.4443860418193,-73.4252944767519,25,14.39
200_1,45.444079983482,-73.4251286988834,26,14.43
200_1,45.4437920477223,-73.4251546460595,27,14.46
200_1,45.4432974631931,-73.4256666216524,28,14.53
200_1,45.4431987449657,-73.4260758078665,29,14.56
200_1,45.443298132309,-73.4267020470442,30,14.61
200_1,45.4436316157157,-73.4275453008328,31,14.69
200_1,45.4446766280211,-73.4294358991651,32,14.88
200_1,45.4484865023488,-73.4353502391561,33,15.5
200_1,45.4628938022658,-73.4556658486283,34,17.76
200_1,45.4641365626023,-73.4582352120784,35,18.0
200_1,45.4645330513915,-73.4597822477791,36,18.13
200_1,45.4652210406534,-73.473925280061,37,19.24
200_1,45.4655463495581,-73.4808051104814,38,19.78
200_1,45.4666006512829,-73.4944626634949,39,20.85
200_1,45.4718939737045,-73.5603025071688,40,26.03
200_1,45.4722706500643,-73.5626434035435,41,26.22
200_1,45.4747324676643,-73.5691691050911,42,26.8
200_1,45.4750195422361,-73.5706019598291,43,26.92
200_1,45.4748473937996,-73.5724819000449,44,27.07
200_1,45.474405310324,-73.574284733375,45,27.21
200_1,45.4726762551443,-73.5763288106573,46,27.46
200_1,45.4684806071081,-73.5797761051121,47,28.0
200_1,45.4665363072422,-73.5806685429642,48,28.23
200_1,45.4643855437674,-73.5808445047325,49,28.47
200_1,45.4625227035397,-73.5810592277903,50,28.68
200_1,45.4615960225733,-73.5808277307177,51,28.78
200_1,45.4591845721583,-73.5806196991671,52,29.05
200_1,45.4570066021221,-73.5810896826234,53,29.3
200_1,45.4570507810839,-73.5822277130623,54,29.38
200_1,45.4562228551364,-73.5823160114973,55,29.48
200_1,45.4561154781987,-73.5814719834952,56,29.54
200_1,45.455134230304,-73.5820459276751,57,29.66
200_1,45.4538737013759,-73.5830669342019,58,29.82
200_1,45.4532793525112,-73.5836797558321,59,29.9
200_1,45.4526218691235,-73.5844842477465,60,30.0
200_1,45.4512706498093,-73.5864127414014,61,30.21
200_1,45.4506401229681,-73.5872427839839,62,30.31
200_1,45.4487399179713,-73.5892086320907,63,30.57
200_1,45.445281774439,-73.5926163728,64,31.04
200_1,45.4471342302546,-73.6044828698398,65,31.99
200_1,45.4465404808678,-73.6043155846687,66,32.06
200_1,45.4471342302546,-73.6044828698398,67,32.12
200_1,45.4471877288907,-73.6050198932049,68,32.17
200_1,45.4470324953474,-73.6074485431056,69,32.36
200_1,45.4471397532869,-73.6082157812313,70,32.42
200_1,45.4477322521535,-73.6096870789984,71,32.55
200_1,45.4459483033772,-73.6119974603148,72,32.82
200_1,45.4441643458233,-73.6142693463757,73,33.09
200_1,45.4414060666189,-73.6189038668768,74,33.56
200_1,45.4394588671113,-73.6222359242759,75,33.9
200_1,45.4374477945086,-73.6178602340182,76,34.31
200_1,45.4370532627868,-73.6164917782274,77,34.42
200_1,45.4363915961948,-73.6122725280401,78,34.76
200_1,45.4351296626657,-73.6050614310179,79,35.34
200_1,45.4349773205027,-73.6043709655997,80,35.4
200_1,45.4346182167039,-73.6034500658318,81,35.48
200_1,45.4343665700418,-73.6031045184094,82,35.52
200_1,45.4300860778957,-73.609742354716,83,36.23
200_1,45.4253726677184,-73.6169661324383,84,37.0
200_1,45.4239930052881,-73.6197490362545,85,37.26
200_1,45.4232705922804,-73.6221370922332,86,37.47
200_1,45.4218166888421,-73.6268491102233,87,37.87
200_1,45.4204811384693,-73.6301939269721,88,38.17
200_1,45.4215643688837,-73.6350137735915,89,38.56
200_1,45.4230502044599,-73.6415598920247,90,39.1
200_1,45.4240167088737,-73.6458048321178,91,39.45
200_1,45.4241598351487,-73.6464696940355,92,39.51
200_1,45.4248043063421,-73.6491165859359,93,39.73
200_1,45.4247854566374,-73.6497682582724,94,39.78
200_1,45.4244060555505,-73.6508790086083,95,39.87
200_1,45.4234240144134,-73.6517836701086,96,40.0
200_1,45.4093402025965,-73.6591684390253,97,41.67
200_1,45.4084938047294,-73.6595493174639,98,41.77
200_1,45.4074589719706,-73.659546404169,99,41.89
200_1,45.4068473026173,-73.6593786096334,100,41.95
200_1,45.4059308720669,-73.6583540637481,101,42.08
200_1,45.4036731328085,-73.6510409700813,102,42.71
200_1,45.3994760180974,-73.6323171143433,103,44.25
200_1,45.3979734487661,-73.6241262317957,104,44.91
200_1,45.3965154784441,-73.6157442874052,105,45.59
200_1,45.3954439514011,-73.6072357834975,106,46.26
200_1,45.3951080535926,-73.5897883623474,107,47.63
200_1,45.3950730362886,-73.5885366348937,108,47.73
200_1,45.3949212184994,-73.5870292865978,109,47.85
200_1,45.394490510471,-73.585406577429,110,47.98
200_1,45.388670324624,-73.569293932493,111,49.4
200_1,45.3881852359298,-73.5679013430895,112,49.52
200_1,45.3879337804001,-73.5670454148227,113,49.59
200_1,45.387709491456,-73.5658830337388,114,49.69
200_1,45.3876290161133,-73.5649890061871,115,49.76
200_1,45.3872623864274,-73.560787123122,116,50.09
200_1,45.3864839032546,-73.5518726690668,117,50.79
200_1,45.3853611668785,-73.5470445913202,118,51.19
200_1,45.3845061242018,-73.5474652849788,119,51.29
200_1,45.3846677297144,-73.548346537786,120,51.36
